"old_url","new_path","kind","note"
"https://rempireshop.com/products/kevin-murphy-night-shift-100ml","/shop/","product","product-not-in-v1"
"https://rempireshop.com/products/byredo-blanche-body-wash-225-ml-for-women","/shop/","product","product-not-in-v1"
"https://rempireshop.com/products/paul-mitchell-tea-tree-special-shampoo","/shop/","product","product-not-in-v1"
"https://rempireshop.com/products/paul-mitchell-tea-tree-special-conditioner","/shop/","product","product-not-in-v1"
"https://rempireshop.com/products/paul-mitchell-shampoo-two","/shop/","product","product-not-in-v1"
"https://rempireshop.com/products/paul-mitchell-tea-tree-lavender-mint-shampoo","/shop/","product","product-not-in-v1"
"https://rempireshop.com/products/paul-mitchell-awapuhi-shampoo","/shop/","product","product-not-in-v1"
"https://rempireshop.com/products/paul-mitchell-awapuhi-conditioner","/shop/","product","product-not-in-v1"
"https://rempireshop.com/products/paul-mitchell-color-protect-shampoo","/shop/","product","product-not-in-v1"
"https://rempireshop.com/products/paul-mitchell-color-protect-conditioner","/shop/","product","product-not-in-v1"
"https://rempireshop.com/products/paul-mitchell-sheer-hydration-conditioner","/shop/","product","product-not-in-v1"
"https://rempireshop.com/products/paul-mitchell-tea-tree-special-conditioner-1","/shop/","product","product-not-in-v1"
"https://rempireshop.com/products/paul-mitchell-sheer-hydration-shampoo","/shop/","product","product-not-in-v1"
"https://rempireshop.com/products/paul-mitchell-super-smooth-conditioner","/shop/","product","product-not-in-v1"
"https://rempireshop.com/products/paul-mitchell-super-smooth-shampoo","/shop/","product","product-not-in-v1"
"https://rempireshop.com/products/paul-mitchell-super-skinny-serum","/shop/p/paul-mitchell-super-skinny-serum/","product",""
"https://rempireshop.com/products/paul-mitchell-awapuhi-shampoo-1","/shop/","product","product-not-in-v1"
"https://rempireshop.com/products/paul-mitchell-awapuhi-wild-ginger-repair-cream-rinse","/shop/","product","product-not-in-v1"
"https://rempireshop.com/products/paul-mitchell-mitch-double-hitter-2-in-1-shampoo-conditioner","/shop/","product","product-not-in-v1"
"https://rempireshop.com/products/paul-mitchell-forever-blonde-shampoo","/shop/","product","product-not-in-v1"
"https://rempireshop.com/products/paul-mitchell-forever-blonde-conditioner","/shop/","product","product-not-in-v1"
"https://rempireshop.com/products/paul-mitchell-extra-body-daily-shampoo","/shop/","product","product-not-in-v1"
"https://rempireshop.com/products/paul-mitchell-curl-round-trip-defining-serum","/shop/","product","product-not-in-v1"
"https://rempireshop.com/products/paul-mitchell-curl-full-circle-leave-in-cream","/shop/","product","product-not-in-v1"
"https://rempireshop.com/products/paul-mitchell-curl-twirl-around-cream-serum","/shop/","product","product-not-in-v1"
"https://rempireshop.com/products/paul-mitchell-curl-refreshing-mist","/shop/","product","product-not-in-v1"
"https://rempireshop.com/products/paul-mitchell-curl-hydrating-foam","/shop/","product","product-not-in-v1"
"https://rempireshop.com/products/paul-mitchell-clear-essential-shampoo","/shop/","product","product-not-in-v1"
"https://rempireshop.com/products/paul-mitchell-clear-essential-conditioner","/shop/","product","product-not-in-v1"
"https://rempireshop.com/products/paul-mitchell-clear-styling-glaze","/shop/p/paul-mitchell-clear-styling-glaze/","product",""
"https://rempireshop.com/products/paul-mitchell-clear-smoothing-serum","/shop/","product","product-not-in-v1"
"https://rempireshop.com/products/paul-mitchell-clear-jelly-mask","/shop/","product","product-not-in-v1"
"https://rempireshop.com/products/paul-mitchell-curl-quick-slip-styling-cream","/shop/","product","product-not-in-v1"
"https://rempireshop.com/products/paul-mitchell-awapuhi-texturizing-sea-spray","/shop/","product","product-not-in-v1"
"https://rempireshop.com/products/paul-mitchell-mitch-construction-paste-flexible-styling-paste","/shop/p/paul-mitchell-mitch-construction-paste-flexible-styling-paste/","product",""
"https://rempireshop.com/products/paul-mitchell-mitch-steady-grip-styling-gel","/shop/p/paul-mitchell-mitch-steady-grip-styling-gel/","product",""
"https://rempireshop.com/pages/contact","/shop/info/contact","page",""
"https://rempireshop.com/pages/right-to-return","/shop/info/right-to-return","page",""
"https://rempireshop.com/pages/data-sharing-opt-out","/shop/info/data-sharing-opt-out","page",""
"https://rempireshop.com/collections/soap","/shop/","collection","map-manually:soap"
"https://rempireshop.com/collections/shop-all-1","/shop/","collection","map-manually:shop-all-1"
"https://rempireshop.com/collections/kevin-murphy","/shop/","collection","map-manually:kevin-murphy"
"https://rempireshop.com/collections/cosmetics","/shop/","collection","map-manually:cosmetics"
"https://rempireshop.com/collections/rempire-merch","/shop/","collection","map-manually:rempire-merch"
"https://rempireshop.com/collections/system-4","/shop/","collection","map-manually:system-4"
"https://rempireshop.com/collections/lumin-skin","/shop/","collection","map-manually:lumin-skin"
"https://rempireshop.com/collections/captain-fawcett","/shop/","collection","map-manually:captain-fawcett"
"https://rempireshop.com/collections/cbd-daily-haircare","/shop/","collection","map-manually:cbd-daily-haircare"
"https://rempireshop.com/collections/hair-care","/shop/","collection","map-manually:hair-care"
"https://rempireshop.com/collections/skin-care","/shop/","collection","map-manually:skin-care"
"https://rempireshop.com/collections/beard-care","/shop/","collection","map-manually:beard-care"
"https://rempireshop.com/collections/black-friday","/shop/","collection","map-manually:black-friday"
"https://rempireshop.com/collections/black-friday-1","/shop/","collection","map-manually:black-friday-1"
"https://rempireshop.com/collections/korean-cosmetics","/shop/","collection","map-manually:korean-cosmetics"
"https://rempireshop.com/collections/davines","/shop/","collection","map-manually:davines"
"https://rempireshop.com/collections/winter-deals","/shop/","collection","map-manually:winter-deals"
"https://rempireshop.com/collections/brands","/shop/","collection","map-manually:brands"
"https://rempireshop.com/collections/top-brands","/shop/","collection","map-manually:top-brands"
"https://rempireshop.com/collections/hair-styling","/shop/","collection","map-manually:hair-styling"
"https://rempireshop.com/collections/shampoo","/shop/","collection","map-manually:shampoo"
"https://rempireshop.com/collections/conditioner","/shop/","collection","map-manually:conditioner"
"https://rempireshop.com/collections/hair-spray","/shop/","collection","map-manually:hair-spray"
"https://rempireshop.com/collections/rempire-merch-1","/shop/","collection","map-manually:rempire-merch-1"
"https://rempireshop.com/collections/scalp-treatment","/shop/","collection","map-manually:scalp-treatment"
"https://rempireshop.com/collections/hair-mask","/shop/","collection","map-manually:hair-mask"
"https://rempireshop.com/collections/hair-lotion","/shop/","collection","map-manually:hair-lotion"
"https://rempireshop.com/collections/hair-wax","/shop/","collection","map-manually:hair-wax"
"https://rempireshop.com/collections/beard-oil","/shop/","collection","map-manually:beard-oil"
"https://rempireshop.com/collections/beard-balm","/shop/","collection","map-manually:beard-balm"
"https://rempireshop.com/collections/beard-and-mustache-wax","/shop/","collection","map-manually:beard-and-mustache-wax"
"https://rempireshop.com/collections/shaving","/shop/","collection","map-manually:shaving"
"https://rempireshop.com/collections/aftershave","/shop/","collection","map-manually:aftershave"
"https://rempireshop.com/collections/beard-styling","/shop/","collection","map-manually:beard-styling"
"https://rempireshop.com/collections/lotions-and-toners","/shop/","collection","map-manually:lotions-and-toners"
"https://rempireshop.com/collections/moisturizer","/shop/","collection","map-manually:moisturizer"
"https://rempireshop.com/collections/soap-and-body-wash","/shop/","collection","map-manually:soap-and-body-wash"
"https://rempireshop.com/collections/face-sheet-masks","/shop/","collection","map-manually:face-sheet-masks"
"https://rempireshop.com/collections/body-care","/shop/","collection","map-manually:body-care"
"https://rempireshop.com/collections/perfume","/shop/","collection","map-manually:perfume"
"https://rempireshop.com/collections/face-care","/shop/","collection","map-manually:face-care"
"https://rempireshop.com/collections/eye-care","/shop/","collection","map-manually:eye-care"
"https://rempireshop.com/collections/merch","/shop/","collection","map-manually:merch"
"https://rempireshop.com/collections/all-products","/shop/","collection","map-manually:all-products"
"https://rempireshop.com/collections/new-products","/shop/","collection","map-manually:new-products"
"https://rempireshop.com/collections/popular-products","/shop/","collection","map-manually:popular-products"
"https://rempireshop.com/collections/latest-arrivals","/shop/","collection","map-manually:latest-arrivals"
"https://rempireshop.com/blogs/news","/shop/","blog",""
"https://rempireshop.com/blogs/blog","/shop/","blog",""
